id_cliente,nombre_cliente,ocupacion,ingreso_mensual_declarado,nivel_riesgo_kyc,fecha_alta_sistema,monto_efectivo_recibido,monto_enviado,inconsistencia_efectivo,inconsistencia_salidas,cluster_comportamiento,sospechoso_ml
CLI-00186,Pedro Óliver Delgado Vásquez,Desempleado,411.17,Alto,2026-05-14,219.45,779.72,0.5337208453924167,3.5530644793802693,0,0
CLI-00187,Rodolfo Quintanilla Colunga,Jubilado,16493.75,Bajo,2024-10-01,292.72,7308.79,0.01774732853353543,24.968536485378515,0,0
CLI-00188,Graciela Alicia Collado Villareal,Empresario / Comerciante,244767.4,Alto,2026-03-21,70541.43,379301.11,0.2881978155587713,5.376997744446066,1,0
CLI-00189,Ramiro Gregorio Castillo Zayas,Desempleado,618.21,Alto,2025-03-30,253.54,729.5899999999999,0.4101195386680901,2.8776129999211166,0,0
CLI-00190,Dr. Antonio Correa,Empleado Sector Privado,40531.99,Medio,2025-05-02,3318.26,64730.12,0.08186768031868162,19.507247774436,0,0
CLI-00191,María Cristina Guerra,Empleado Sector Privado,41086.73,Medio,2025-09-01,7576.27,70899.11,0.18439700604063647,9.358049541529011,0,0
CLI-00192,Dr. Jacobo Almaraz,Estudiante,3076.16,Bajo,2026-05-29,495.11,972.61,0.16095066576510975,1.964432146391711,0,0
CLI-00193,Ing. María José Dueñas,Profesionista Independiente,50207.39,Medio,2025-10-02,5846.8,36968.899999999994,0.11645297634471738,6.322928781555722,0,0
CLI-00194,Ernesto Rufino Cabrera,Empresario / Comerciante,210447.03,Alto,2023-08-30,90703.59,225769.68,0.4310043719790201,2.489093099843126,1,0
CLI-00195,Rosalia Carbajal Ayala,Desempleado,3243.0,Alto,2025-12-06,1072.56,3673.5699999999997,0.33073080481036077,3.4250484821361975,0,0
CLI-00196,Lic. Timoteo Martínez,Profesionista Independiente,22163.9,Medio,2023-12-26,17880.739999999998,27366.4,0.8067506169943014,1.5304959414431396,0,0
CLI-00197,Patricio Lara Mendoza,Desempleado,432.38,Alto,2023-06-12,0.0,692.2,0.0,0.0,0,0
CLI-00198,Eric de la Fuente Garibay,Estudiante,7151.56,Bajo,2024-03-01,4016.27,9542.35,0.5615935544133028,2.375923431442607,0,0
CLI-00199,Srita. Elvia Suárez,Empleado Sector Privado,18585.9,Medio,2025-11-28,0.0,9694.880000000001,0.0,0.0,0,0
CLI-00200,Daniel José Eduardo Murillo Grijalva,Empresario / Comerciante,119931.68,Alto,2024-05-09,87714.65,164872.13,0.7313718110177394,1.8796418842234452,1,0
CLI-00201,María Celia Bermúdez,Empleado Sector Privado,19356.48,Medio,2024-08-16,4020.97,10646.189999999999,0.20773250095058604,2.6476671052009837,0,0
CLI-00202,Aurelio Hurtado,Desempleado,772.52,Alto,2024-04-12,507.13,1167.53,0.6564619686221717,2.3022301973852857,0,0
CLI-00203,Jerónimo Alfredo Arriaga,Profesionista Independiente,27537.14,Medio,2025-05-10,2833.6400000000003,28805.75,0.10290248006873627,10.165635013622055,0,0
CLI-00204,Marco Antonio Villaseñor,Estudiante,7801.33,Bajo,2024-09-19,339.68,9172.6,0.04354129359993745,27.003650494583137,0,0
CLI-00205,Cristina Noelia Hidalgo Santana,Profesionista Independiente,30801.58,Medio,2025-02-11,1463.91,32208.34,0.0475271073756606,22.001584796879587,0,0
CLI-00206,Horacio Bernabé Correa Saucedo,Jubilado,10195.82,Bajo,2025-01-21,3030.01,14713.29,0.2971815901026107,4.855855261203758,0,0
CLI-00207,Hilda Itzel Zúñiga Zamudio,Jubilado,9304.95,Bajo,2026-01-27,4534.51,9445.869999999999,0.4873223391850574,2.0831071052881125,0,0
CLI-00208,César Adame,Estudiante,2692.05,Bajo,2025-06-07,1849.26,2967.62,0.6869337493731542,1.6047608232482182,0,0
CLI-00209,Dr. Miguel Ángel Palomino,Profesionista Independiente,23035.55,Medio,2026-01-03,21413.2,33107.23,0.9295719008228587,1.546113145162797,0,0
CLI-00210,Ing. María Teresa Maestas,Profesionista Independiente,16721.57,Medio,2026-05-11,3745.21,16001.15,0.2239747822722388,4.272430651418746,0,0
CLI-00211,José Emilio Barraza,Jubilado,10649.33,Bajo,2024-03-28,2409.19,8132.89,0.2262292557372154,3.375777751028354,0,0
CLI-00212,Mateo Castañeda,Desempleado,3145.71,Alto,2024-10-05,304.01,5165.17,0.09664272930435418,16.990131903555806,0,0
CLI-00213,Hernán Elizondo Cotto,Empresario / Comerciante,171241.77,Alto,2026-02-07,3016.48,84095.25,0.017615328316216306,27.878603537898478,4,1
CLI-00214,Camila Esther García,Jubilado,6503.4,Bajo,2025-01-28,1315.0,10120.460000000001,0.2022019251468463,7.696167300380229,0,0
CLI-00215,Jaime Padrón Bañuelos,Jubilado,7471.02,Bajo,2023-09-23,1330.48,6679.280000000001,0.17808545553351482,5.020203234922735,0,0
CLI-00216,Emiliano Delgado,Estudiante,6252.71,Bajo,2025-11-20,1378.12,9995.02,0.2204036329847378,7.252648535686298,0,0
CLI-00217,José Carlos Guerra Adame,Estudiante,5119.52,Bajo,2026-05-27,1258.88,4347.66,0.24589805294246336,3.453593670564311,0,0
CLI-00218,Fidel Cepeda,Jubilado,13929.14,Bajo,2024-04-13,0.0,13603.55,0.0,0.0,0,0
CLI-00219,Mariano Zeferino Ojeda,Desempleado,2948.15,Alto,2024-10-13,2404.9,4865.8099999999995,0.8157318996658922,2.0232899496860575,0,0
CLI-00220,Zoé Ruby Berríos,Empleado Sector Privado,24019.31,Medio,2023-12-17,6230.39,47245.39,0.2593908817530562,7.583054993347125,0,0
CLI-00221,Héctor Nava,Estudiante,7693.25,Bajo,2025-05-22,0.0,8375.37,0.0,0.0,0,0
CLI-00222,Cornelio Castro Ramón,Profesionista Independiente,43041.99,Medio,2025-08-17,10727.369999999999,34622.85,0.2492303446007027,3.2275245470231755,0,0
CLI-00223,Cristian Bermúdez,Desempleado,3392.06,Alto,2024-10-29,2297.18,6207.39,0.6772226906363684,2.702178322987315,0,0
CLI-00224,Aurora de la O,Desempleado,3600.19,Alto,2023-07-04,0.0,3170.17,0.0,0.0,0,0
CLI-00225,Vicente Guzmán,Jubilado,9020.7,Bajo,2024-12-25,1055.0,3594.5699999999997,0.11695322979369671,3.407175355450237,0,0
CLI-00226,Eloy Ricardo Vega Soto,Empresario / Comerciante,115236.58,Alto,2023-09-08,22472.99,112511.99,0.1950161138069179,5.006542965577789,4,1
CLI-00227,Esmeralda María Teresa Jáquez Rico,Desempleado,1182.62,Alto,2025-10-21,0.0,1570.54,0.0,0.0,0,0
CLI-00228,Débora Tania León Urías,Empleado Sector Privado,18330.72,Medio,2023-07-15,1861.8,8991.61,0.10156720521616171,4.829525190675691,0,0
CLI-00229,Amelia Beatriz Razo,Desempleado,3761.45,Alto,2025-01-03,2743.4700000000003,8163.3099999999995,0.7293650055164898,2.9755419231848714,0,0
CLI-00230,Eugenio Arroyo,Desempleado,2992.54,Alto,2025-04-02,985.79,2883.17,0.32941581399079045,2.9247304192576515,0,0
CLI-00231,Mercedes Valentín,Empleado Sector Privado,32311.99,Medio,2023-11-02,2288.51,8872.82,0.07082541186723566,3.8771165518175574,0,0
CLI-00232,René Ulloa,Profesionista Independiente,33273.38,Medio,2023-07-15,6060.55,26818.75,0.18214410438614895,4.425134682495813,0,0
CLI-00233,Dra. Rocío Hernández,Estudiante,3823.25,Bajo,2026-03-06,0.0,4422.51,0.0,0.0,0,0
CLI-00234,Dr. Hugo Castellanos,Empleado Sector Privado,26186.31,Medio,2025-01-02,0.0,11161.24,0.0,0.0,0,0
CLI-00235,Irma Córdova,Jubilado,12886.6,Bajo,2026-05-24,2288.28,14425.55,0.17757049958872007,6.304101770762318,0,0
CLI-00236,Dra. Juana Girón,Profesionista Independiente,35924.47,Medio,2024-07-25,0.0,39039.59,0.0,0.0,0,0
CLI-00237,Miriam Bustamante,Empresario / Comerciante,185125.45,Alto,2025-08-27,97082.92,149224.03,0.524416929168842,1.5370780977745622,1,0
CLI-00238,Aldonza Orosco,Jubilado,11151.42,Bajo,2024-06-24,0.0,10869.35,0.0,0.0,0,0
CLI-00239,Nicolás Jaime Jáquez,Desempleado,678.77,Alto,2023-10-10,162.36,480.15000000000003,0.2391973717164872,2.9573170731707314,0,0
CLI-00240,Mariano Polanco Zamora,Estudiante,3702.72,Bajo,2024-10-09,2516.0699999999997,4889.87,0.6795193803474202,1.9434554682500886,0,0
CLI-00241,Dr. Ángel Sandoval,Desempleado,2531.76,Alto,2023-12-07,407.28,2205.62,0.16086832875154042,5.415488116283638,0,0
CLI-00242,Emilia Susana Arenas,Profesionista Independiente,19202.42,Medio,2025-08-23,2367.82,11227.46,0.12330841633502446,4.741686445760235,0,0
CLI-00243,Ramiro Bernabé Brito,Empleado Sector Privado,34202.26,Medio,2024-11-11,7871.06,24326.26,0.23013274561388633,3.0905951676140186,0,0
CLI-00244,Carlota Arcelia Zamudio Altamirano,Empleado Sector Privado,38616.58,Medio,2025-10-02,0.0,36120.090000000004,0.0,0.0,0,0
CLI-00245,Trinidad Irma Casares Meraz,Empleado Sector Privado,12806.04,Medio,2024-05-12,6695.6,17540.82,0.5228470315569841,2.6197532708047073,0,0
CLI-00246,Felipe Martín Bermúdez Baca,Empleado Sector Privado,44469.89,Medio,2024-07-31,0.0,44146.46,0.0,0.0,0,0
CLI-00247,Agustín Miranda,Jubilado,16046.59,Bajo,2026-01-01,5576.62,21586.71,0.3475267954126079,3.8709307788588787,0,0
CLI-00248,José Adán Burgos,Estudiante,4732.5,Bajo,2025-12-08,847.54,2931.21,0.17908927628103538,3.458491634613116,0,0
CLI-00249,Lucía Olivas,Desempleado,2302.68,Alto,2026-01-18,1420.22,3663.5,0.6167682873868711,2.579529931982369,0,0
CLI-00250,Ernesto Alberto Orta,Desempleado,2785.42,Alto,2026-03-24,786.29,5199.44,0.28228776988748555,6.612623841076448,0,0
CLI-00251,Cornelio Quiñónez,Empresario / Comerciante,129930.57,Alto,2024-08-05,0.0,83323.65,0.0,0.0,4,1
CLI-00252,Olga Elena Arteaga,Empleado Sector Privado,33649.91,Medio,2025-05-05,0.0,29811.64,0.0,0.0,0,0
CLI-00253,Esmeralda Nelly Alfaro Vega,Estudiante,7355.96,Bajo,2023-12-10,0.0,12085.49,0.0,0.0,0,0
CLI-00254,Antonio Lozada Ávalos,Estudiante,6670.52,Bajo,2026-03-27,1486.38,11583.59,0.22282820529733813,7.7931551823894285,0,0
CLI-00255,Ing. Victoria Tovar,Empleado Sector Privado,17804.26,Medio,2025-09-17,715.07,19033.88,0.04016285989982173,26.618205210678674,0,0
CLI-00256,Alejandra Cervántez Curiel,Desempleado,2071.83,Alto,2023-11-03,0.0,2247.86,0.0,0.0,0,0
CLI-00257,Gabriela Urrutia Gaona,Estudiante,5344.43,Bajo,2026-01-15,2255.46,7411.52,0.42202068321598374,3.2860347778280263,0,0
CLI-00258,Olivia Espinoza,Estudiante,4738.77,Bajo,2025-01-19,683.53,5201.01,0.14424207125477706,7.609044226295847,0,0
CLI-00259,Ana Adela Ceballos,Empresario / Comerciante,183515.55,Alto,2026-04-08,81821.54000000001,132213.06,0.44585616859170796,1.6158710774693312,1,0
CLI-00260,Eloy Patricio Lozano Castro,Jubilado,12740.88,Bajo,2024-03-02,1672.67,13631.7,0.1312837103873516,8.149664907004968,0,0
CLI-00261,Reina Estefanía Mireles Rocha,Empresario / Comerciante,172530.46,Alto,2024-10-31,0.0,115811.18,0.0,0.0,4,1
CLI-00262,Dulce Virginia Pulido,Desempleado,3568.08,Alto,2025-08-22,179.35,4512.71,0.050265128584560885,25.161471982157792,0,0
CLI-00263,Ana Isabel Alba Murillo,Empresario / Comerciante,216113.83,Alto,2023-08-24,101641.34,130784.2,0.4703139081844045,1.286722508774481,1,0
CLI-00264,Jonás Mata Ávalos,Jubilado,10796.88,Bajo,2024-05-22,858.96,10533.3,0.07955631626914443,12.262852752165408,0,0
CLI-00265,Alberto René Carmona,Empleado Sector Privado,36540.63,Medio,2024-05-16,0.0,24736.88,0.0,0.0,0,0
CLI-00266,Soledad Solorzano,Empresario / Comerciante,140013.95,Alto,2025-06-19,62875.01999999999,244858.71,0.4490625398397801,3.8943718825059626,1,0
CLI-00267,Esmeralda Palomo Terán,Empleado Sector Privado,39715.48,Medio,2024-08-25,17452.11,25898.03,0.43942840423935453,1.4839483592528353,0,0
CLI-00268,María Cristina Zarate Ayala,Profesionista Independiente,49461.62,Medio,2025-04-02,33392.270000000004,35232.29,0.6751147657517081,1.0551031720814428,0,0
CLI-00269,Mariana Guillermina Juárez,Jubilado,11299.76,Bajo,2024-09-24,0.0,7009.360000000001,0.0,0.0,0,0
CLI-00270,Patricio Horacio Chavarría Ocampo,Empleado Sector Privado,21061.72,Medio,2026-04-01,2952.76,33830.01,0.1401955775691634,11.457080832847911,0,0
CLI-00271,Octavio Gerardo Valentín,Estudiante,6281.27,Bajo,2026-01-01,1949.4099999999999,8326.22,0.31035284265761537,4.2711487065317195,0,0
CLI-00272,Vicente Quesada Mascareñas,Empleado Sector Privado,20966.6,Medio,2024-09-15,10619.58,25768.73,0.5064998616847749,2.4265300510942995,0,0
CLI-00273,Rubén Yáñez,Profesionista Independiente,55186.21,Medio,2025-07-09,11200.68,56635.02,0.202961573190114,5.056391219104554,0,0
CLI-00274,Dr. Uriel Alcántar,Estudiante,2830.24,Bajo,2025-12-16,1359.53,5096.29,0.48035855616484824,3.7485675196575285,0,0
CLI-00275,Emilia Carrera Gaytán,Empleado Sector Privado,24640.16,Medio,2024-10-28,2851.33,18666.25,0.11571881026746579,6.546506367204077,0,0
CLI-00276,Alfredo Jacinto Meléndez Garibay,Empleado Sector Privado,35311.83,Medio,2024-01-20,3811.31,30237.98,0.10793295051545049,7.933749813056403,0,0
CLI-00277,Bernardo Jaime Serrato,Estudiante,4489.21,Bajo,2025-12-28,1751.7600000000002,4529.57,0.3902156504151065,2.5857252134995656,0,0
CLI-00278,Sessa Molina Rosado,Profesionista Independiente,39417.5,Medio,2026-06-03,0.0,14235.199999999999,0.0,0.0,0,0
CLI-00279,María Elena Salinas Orosco,Empresario / Comerciante,62453.14,Alto,2025-11-21,3874.89,26270.949999999997,0.062044758678266615,6.779792458624631,0,0
CLI-00280,Teodoro Grijalva Contreras,Empresario / Comerciante,127895.36,Alto,2023-08-20,0.0,223214.16999999998,0.0,0.0,4,1
CLI-00281,Marcela Montoya Bernal,Jubilado,17298.81,Bajo,2024-11-24,6940.43,21667.34,0.40120852243593635,3.121901668916767,0,0
CLI-00282,Magdalena Ruiz,Estudiante,7140.39,Bajo,2026-01-30,0.0,7313.54,0.0,0.0,0,0
CLI-00283,Abel Pantoja,Jubilado,9944.95,Bajo,2024-10-28,909.56,9936.3,0.0914594844619631,10.924293064778574,0,0
CLI-00284,Ing. Ariadna Amador,Estudiante,7656.45,Bajo,2026-05-01,2050.7400000000002,11621.62,0.26784475834100663,5.66703726459717,0,0
CLI-00285,Dra. Nelly Cotto,Profesionista Independiente,48906.38,Medio,2025-08-03,23476.93,71386.25,0.4800381872467355,3.0406978254822925,0,0
CLI-00286,José Emilio César Alvarado,Empresario / Comerciante,157644.11,Alto,2024-02-05,0.0,91038.25,0.0,0.0,4,1
CLI-00287,María Rosa Arreola Cazares,Desempleado,2184.53,Alto,2024-05-30,0.0,1133.2,0.0,0.0,0,0
CLI-00288,Estela Anel Cavazos,Jubilado,16671.55,Bajo,2025-02-23,6505.79,11251.56,0.3902330617129181,1.729468673289485,0,0
CLI-00289,Yolanda Nelly Escalante,Empresario / Comerciante,93884.33,Alto,2024-02-05,24011.88,183939.25,0.25576025306885614,7.660343546611094,4,1
CLI-00290,Homero Modesto Concepción Morales,Empresario / Comerciante,147128.4,Alto,2026-04-19,10240.93,108555.18,0.06960539229679655,10.60012908983852,4,1
CLI-00291,Rebeca Ramírez,Empresario / Comerciante,117225.91,Alto,2025-11-03,0.0,72423.15,0.0,0.0,4,1
CLI-00292,José Carlos Ávila,Desempleado,3192.57,Alto,2026-01-20,0.0,1997.81,0.0,0.0,0,0
CLI-00293,Carlos Almanza,Desempleado,660.18,Alto,2024-10-12,118.54,563.0400000000001,0.17955709049047233,4.7497891007254935,0,0
CLI-00294,Diana Solorzano,Empresario / Comerciante,233908.32,Alto,2026-05-15,40361.53,153686.1,0.172552776233013,3.8077372190796535,4,1
CLI-00295,Martha Silvia Montenegro Mora,Jubilado,11943.61,Bajo,2024-09-26,4945.59,16869.47,0.41407832305308023,3.4110126395435127,0,0
CLI-00296,Ilse Girón Cavazos,Empresario / Comerciante,168378.56,Alto,2024-10-20,50412.52,104865.68,0.2993998760887372,2.080151517916581,4,1
CLI-00297,Lic. Francisco Tello,Desempleado,108.41,Alto,2025-04-04,0.0,351.51,0.0,0.0,0,0
CLI-00298,Pascual Claudio Roybal,Desempleado,1714.45,Alto,2023-06-23,255.25,993.06,0.14888156551663798,3.8905386875612145,0,0
CLI-00299,Silvano Hernán Armendáriz,Empresario / Comerciante,86345.81,Alto,2024-03-29,15659.73,72296.33,0.1813606242155815,4.616703480839069,4,1
CLI-00300,Luis Miguel Ayala,Profesionista Independiente,32059.67,Medio,2026-03-15,0.0,8364.02,0.0,0.0,0,0
CLI-00301,Zeferino Víctor Medina Viera,Empleado Sector Privado,27005.08,Medio,2024-07-07,10346.3,37561.79,0.3831242121852629,3.6304562983868633,0,0
CLI-00302,Susana Dulce María Badillo,Profesionista Independiente,49255.34,Medio,2025-10-03,21274.91,73825.17,0.4319310352948533,3.4700579226892145,0,0
CLI-00303,Concepción Griego,Empresario / Comerciante,105651.32,Alto,2025-07-17,0.0,75469.17,0.0,0.0,4,1
CLI-00304,Camila Pedroza Viera,Empresario / Comerciante,100454.31,Alto,2026-04-12,8935.02,47099.17,0.08894610893250873,5.271299896362851,0,0
CLI-00305,Rosalia Gloria Arteaga,Estudiante,4821.84,Bajo,2026-04-18,0.0,4493.4400000000005,0.0,0.0,0,0
CLI-00306,Sergio Romero Tejeda,Desempleado,2157.68,Alto,2025-10-21,869.4300000000001,2523.16,0.4029466834748434,2.902085274260147,0,0
CLI-00307,Sr. Leonel Almanza,Profesionista Independiente,25090.0,Medio,2025-11-06,0.0,25823.66,0.0,0.0,0,0
CLI-00308,Mercedes Velásquez Casanova,Estudiante,6687.4,Bajo,2024-10-03,561.78,6715.41,0.08400574214193857,11.953807540318275,0,0
CLI-00309,Antonia Soledad Aguilera,Desempleado,161.03,Alto,2026-01-19,0.0,412.9,0.0,0.0,0,0
CLI-00310,Arcelia Márquez Beltrán,Estudiante,7697.67,Bajo,2025-02-20,2242.0,11878.800000000001,0.2912569647698589,5.298305084745763,0,0
CLI-00311,Sr. Emiliano Lucero,Empleado Sector Privado,39694.55,Medio,2026-01-20,10960.82,56758.5,0.2761290907693877,5.178307827334087,0,0
CLI-00312,Benito Eduardo Limón,Jubilado,6980.97,Bajo,2025-02-22,0.0,9664.08,0.0,0.0,0,0
CLI-00313,María Teresa Ornelas Lucero,Empleado Sector Privado,27627.52,Medio,2025-05-23,0.0,18847.18,0.0,0.0,0,0
CLI-00314,Felipe Víctor Arenas Toledo,Estudiante,5383.82,Bajo,2025-06-29,111.0,5268.59,0.02061733118863558,47.464774774774774,0,0
CLI-00315,Timoteo Ramón Ocampo,Empleado Sector Privado,27346.12,Medio,2026-02-15,3342.87,29901.52,0.12224293610940053,8.944864741973214,0,0
CLI-00316,Mario José Carlos Ceja,Profesionista Independiente,49510.41,Medio,2024-02-05,14952.59,37741.07,0.302009011842156,2.5240490109071403,0,0
CLI-00317,Ing. Daniel Villanueva,Empleado Sector Privado,31994.46,Medio,2023-07-26,8381.99,51663.76,0.2619825432277963,6.163662805610601,0,0
CLI-00318,Noemí Mondragón,Desempleado,2873.43,Alto,2026-03-17,0.0,2603.27,0.0,0.0,0,0
CLI-00319,Dra. Cecilia Ramírez,Empleado Sector Privado,43835.79,Medio,2024-09-03,3668.76,79838.1,0.08369325612701403,21.761603375527425,0,0
CLI-00320,Rosario Rodarte,Estudiante,5472.11,Bajo,2024-01-10,999.35,3453.86,0.18262608025057978,3.4561064692049834,0,0
CLI-00321,Lorena Abigail Carrión,Profesionista Independiente,40910.85,Medio,2024-03-25,8937.27,40677.19,0.21845720634012739,4.55141111323704,0,0
CLI-00322,Rosalia Adriana Partida,Empresario / Comerciante,129330.89,Alto,2026-05-06,4641.24,22945.309999999998,0.03588655424856351,4.94378872887418,4,1
CLI-00323,Nelly Tania Santacruz,Desempleado,793.32,Alto,2025-01-07,116.84,873.81,0.14727978621489438,7.478688805203697,0,0
CLI-00324,Liliana Mata,Jubilado,13977.99,Bajo,2026-04-06,6662.06,19829.59,0.47661072872423005,2.9764952582234323,0,0
CLI-00325,Sra. Lorena Anguiano,Desempleado,971.4,Alto,2025-09-21,568.7,903.79,0.58544368952028,1.5892210304202565,0,0
CLI-00326,Francisco Javier Ojeda,Desempleado,3089.92,Alto,2026-04-26,601.29,4358.05,0.19459727112676053,7.247833823945185,0,0
CLI-00327,Alfredo Casas Rosario,Desempleado,2401.65,Alto,2025-03-11,168.25,1993.6100000000001,0.07005600316449108,11.849093610698366,0,0
CLI-00328,Ruby Cepeda Verdugo,Estudiante,6777.36,Bajo,2025-09-04,2655.67,5944.19,0.39184431696117666,2.2383014455862362,0,0
CLI-00329,Timoteo Evelio Calderón,Jubilado,15174.26,Bajo,2023-08-01,3655.01,23843.38,0.2408690769764061,6.523478731932334,0,0
CLI-00330,Mercedes Armendáriz,Profesionista Independiente,38973.54,Medio,2025-08-27,11122.53,67271.3,0.2853867008231739,6.048201263561438,0,0
CLI-00331,María Cristina Moreno,Desempleado,1482.28,Alto,2025-04-11,565.45,765.4300000000001,0.381473135979707,1.3536652223892476,0,0
CLI-00332,Agustín Maestas Alfaro,Jubilado,13418.06,Bajo,2025-09-29,875.44,10668.18,0.06524341074641193,12.18607785799141,0,0
CLI-00333,Wilfrido Alejandro Montenegro,Estudiante,7097.45,Bajo,2024-03-24,415.63,3575.86,0.0585604689008024,8.603469431946683,0,0
CLI-00334,Marisela Marisol Baeza,Empresario / Comerciante,71107.77,Alto,2025-09-29,0.0,41118.340000000004,0.0,0.0,0,0
CLI-00335,Humberto Esteban Avilés Muro,Profesionista Independiente,43601.33,Medio,2024-08-29,2549.0,23144.739999999998,0.05846151940777953,9.079929384072184,0,0
CLI-00336,Héctor Manuel Villa Valdivia,Empresario / Comerciante,191461.73,Alto,2024-12-29,0.0,68720.95,0.0,0.0,4,1
CLI-00337,José María Gerardo Carrillo de la Crúz,Empresario / Comerciante,85227.39,Alto,2024-06-25,7235.16,30679.84,0.08489242718802019,4.240381691628105,0,0
CLI-00338,José María Bernardo Olivárez,Jubilado,17551.16,Bajo,2026-02-03,1966.68,8450.199999999999,0.11205413203457777,4.296682734354342,0,0
CLI-00339,Amelia Romero Quintana,Profesionista Independiente,42716.06,Medio,2026-04-22,1052.08,22377.09,0.02462961237529866,21.269380655463465,0,0
CLI-00340,Patricio Javier Vela Gamboa,Jubilado,15070.34,Bajo,2023-11-23,7356.5,10241.199999999999,0.4881442621732489,1.3921294093658667,0,0
CLI-00341,Alvaro Marcos Ramos,Empresario / Comerciante,137114.9,Alto,2023-06-20,43736.68,144096.52,0.3189783167256075,3.294637818874226,4,1
CLI-00342,Dr. Isaac Mejía,Desempleado,2369.9,Alto,2023-10-25,236.81,2357.12,0.09992404742816152,9.95363371479245,0,0
CLI-00343,Trinidad Leticia Serrano Méndez,Profesionista Independiente,53327.09,Medio,2025-02-16,13016.779999999999,56356.75,0.24409319916012667,4.3295461704046625,0,0
CLI-00344,María Luisa Gabriela Cazares,Estudiante,3673.57,Bajo,2026-04-05,0.0,5691.72,0.0,0.0,0,0
CLI-00345,José Hernán Mendoza,Empresario / Comerciante,98772.69,Alto,2024-12-03,8004.38,30541.440000000002,0.0810383922924444,3.815590963947239,0,0
CLI-00346,Rodrigo Zacarías Loera,Empresario / Comerciante,163969.93,Alto,2024-10-08,0.0,76747.34,0.0,0.0,4,1
CLI-00347,Ilse Casas,Desempleado,1515.96,Alto,2026-05-15,0.0,2358.0,0.0,0.0,0,0
CLI-00348,Lucas Alonso Lucio,Estudiante,4965.84,Bajo,2025-11-12,0.0,5017.98,0.0,0.0,0,0
CLI-00349,Reina Ibarra Domínguez,Profesionista Independiente,23182.79,Medio,2025-05-21,6203.37,18514.33,0.26758513535256107,2.984560005287449,0,0
CLI-00350,Sra. Marisol Guevara,Empleado Sector Privado,23709.22,Medio,2025-12-22,3443.87,16964.27,0.14525446218812765,4.925932163525337,0,0
CLI-00351,Susana Arreola,Profesionista Independiente,30315.25,Medio,2024-12-14,6787.99,19413.05,0.22391337693075267,2.859911402344435,0,0
